order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating,year,month,quarter,month_name,day_of_week,is_weekend,is_q4,profit,revenue_bucket,pipeline_run_ts,data_source
ORD000098,2024-05-30,CUST00455,New,Central,Mobile App,Books,Science,39.83,1,15,5.97,33.86,2.85,36.71,Paypal,Delivered,3.8,2024,5,2,May,Thursday,False,False,11.85,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000099,2023-06-08,CUST01186,Returning,North,Mobile App,Sports & Outdoors,Yoga Mat,16.07,1,0,0.0,16.07,3.43,19.5,Bank Transfer,Delivered,3.8,2023,6,2,Jun,Thursday,False,False,5.62,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000100,2022-05-28,CUST01627,Premium,North,Mobile App,Beauty & Personal Care,Shampoo,77.54,3,20,46.52,186.1,0.0,186.1,Bank Transfer,Cancelled,3.2,2022,5,2,May,Saturday,True,False,65.13,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000101,2022-08-24,CUST01660,New,East,Website,Sports & Outdoors,Bicycle,462.99,2,5,46.3,879.68,0.0,879.68,Crypto,Delivered,4.4,2022,8,3,Aug,Wednesday,False,False,307.89,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000102,2024-03-31,CUST02147,New,East,Mobile App,Home & Kitchen,Blender,229.62,1,5,11.48,218.14,0.0,218.14,Debit Card,Delivered,3.3,2024,3,1,Mar,Sunday,True,False,76.35,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000103,2023-12-17,CUST01439,Premium,South,Website,Sports & Outdoors,Backpack,100.08,2,25,50.04,150.12,0.0,150.12,Debit Card,Delivered,3.3,2023,12,4,Dec,Sunday,True,True,52.54,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000104,2024-10-08,CUST01901,Premium,Central,Mobile App,Clothing,Hoodie,231.36,1,30,69.41,161.95,0.0,161.95,Crypto,Delivered,5.0,2024,10,4,Oct,Tuesday,False,True,56.68,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000105,2023-09-13,CUST01126,Returning,East,Mobile App,Home & Kitchen,Air Fryer,171.75,1,5,8.59,163.16,0.0,163.16,Paypal,Delivered,3.1,2023,9,3,Sep,Wednesday,False,False,57.11,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000106,2024-11-04,CUST01575,Returning,Central,Social Media,Home & Kitchen,Vacuum Cleaner,56.83,3,20,34.1,136.39,0.0,136.39,Credit Card,Delivered,4.6,2024,11,4,Nov,Monday,False,True,47.74,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000107,2022-07-31,CUST01407,Vip,North,Mobile App,Beauty & Personal Care,Shampoo,51.62,1,0,0.0,51.62,1.55,53.17,Debit Card,Delivered,4.4,2022,7,3,Jul,Sunday,True,False,18.07,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000108,2024-04-17,CUST01386,Returning,North,Marketplace,Books,Science,45.64,1,0,0.0,45.64,7.07,52.71,Paypal,Delivered,3.2,2024,4,2,Apr,Wednesday,False,False,15.97,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000109,2022-11-04,CUST01366,New,South,Social Media,Beauty & Personal Care,Lipstick,46.2,2,10,9.24,83.16,22.66,105.82,Paypal,Pending,2.7,2022,11,4,Nov,Friday,False,True,29.11,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000110,2024-02-11,CUST02636,Premium,South,Mobile App,Books,Self-Help,50.84,4,0,0.0,203.36,0.0,203.36,Crypto,Delivered,4.3,2024,2,1,Feb,Sunday,True,False,71.18,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000111,2024-09-22,CUST00787,New,South,Website,Sports & Outdoors,Running Shoes,24.4,1,30,7.32,17.08,8.54,25.62,Paypal,Returned,1.3,2024,9,3,Sep,Sunday,True,False,5.98,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000112,2022-09-26,CUST02447,Returning,South,Website,Sports & Outdoors,Backpack,708.11,1,0,0.0,708.11,0.0,708.11,Crypto,Returned,1.4,2022,9,3,Sep,Monday,False,False,247.84,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000113,2023-08-07,CUST01839,New,South,Website,Books,Fiction Novel,37.58,2,0,0.0,75.16,11.1,86.26,Bank Transfer,Cancelled,1.5,2023,8,3,Aug,Monday,False,False,26.31,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000114,2024-02-22,CUST02060,Returning,South,Marketplace,Beauty & Personal Care,Sunscreen,147.74,1,0,0.0,147.74,0.0,147.74,Crypto,Delivered,3.5,2024,2,1,Feb,Thursday,False,False,51.71,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000115,2024-11-22,CUST00511,New,South,Website,Beauty & Personal Care,Lipstick,131.75,2,0,0.0,263.5,0.0,263.5,Crypto,Delivered,3.9,2024,11,4,Nov,Friday,False,True,92.22,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000116,2022-04-20,CUST01624,Returning,South,Website,Clothing,Hoodie,143.57,1,0,0.0,143.57,0.0,143.57,Credit Card,Delivered,3.1,2022,4,2,Apr,Wednesday,False,False,50.25,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000117,2022-03-20,CUST01176,Vip,West,Mobile App,Electronics,Speaker,1801.03,1,0,0.0,1801.03,0.0,1801.03,Debit Card,Returned,2.2,2022,3,1,Mar,Sunday,True,False,630.36,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000118,2022-11-03,CUST02248,Vip,Central,Mobile App,Sports & Outdoors,Yoga Mat,725.63,1,0,0.0,725.63,0.0,725.63,Credit Card,Returned,1.6,2022,11,4,Nov,Thursday,False,True,253.97,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000119,2022-05-09,CUST00455,Premium,West,Mobile App,Electronics,Laptop,634.18,2,10,126.84,1141.52,0.0,1141.52,Credit Card,Delivered,4.2,2022,5,2,May,Monday,False,False,399.53,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000120,2023-01-19,CUST02722,Returning,Central,Social Media,Beauty & Personal Care,Shampoo,47.23,1,0,0.0,47.23,14.27,61.5,Credit Card,Pending,2.4,2023,1,1,Jan,Thursday,False,False,16.53,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000121,2024-03-03,CUST01530,New,North,Website,Sports & Outdoors,Tent,26.06,4,0,0.0,104.24,0.0,104.24,Credit Card,Delivered,4.5,2024,3,1,Mar,Sunday,True,False,36.48,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000122,2022-04-01,CUST01444,Returning,South,Marketplace,Beauty & Personal Care,Moisturizer,116.87,2,0,0.0,233.74,0.0,233.74,Bank Transfer,Pending,2.2,2022,4,2,Apr,Friday,False,False,81.81,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000123,2023-02-17,CUST00180,Premium,North,Website,Clothing,Hoodie,53.43,2,25,26.71,80.15,0.92,81.07,Paypal,Delivered,5.0,2023,2,1,Feb,Friday,False,False,28.05,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000124,2024-01-02,CUST00196,Premium,East,Website,Sports & Outdoors,Bicycle,210.12,3,0,0.0,630.36,0.0,630.36,Paypal,Delivered,3.8,2024,1,1,Jan,Tuesday,False,False,220.63,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000125,2024-11-29,CUST01093,Premium,West,Website,Books,Biography,32.41,1,10,3.24,29.17,9.18,38.35,Crypto,Pending,1.5,2024,11,4,Nov,Friday,False,True,10.21,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000126,2024-05-22,CUST00683,Returning,East,Mobile App,Home & Kitchen,Vacuum Cleaner,69.25,1,0,0.0,69.25,11.15,80.4,Paypal,Delivered,3.9,2024,5,2,May,Wednesday,False,False,24.24,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000127,2022-11-24,CUST00128,New,Central,Mobile App,Beauty & Personal Care,Moisturizer,15.88,2,0,0.0,31.76,20.03,51.79,Bank Transfer,Delivered,3.1,2022,11,4,Nov,Thursday,False,True,11.12,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000128,2022-11-11,CUST02782,Returning,East,Website,Beauty & Personal Care,Perfume,57.51,4,0,0.0,230.04,0.0,230.04,Credit Card,Delivered,4.1,2022,11,4,Nov,Friday,False,True,80.51,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000129,2024-10-19,CUST02121,Returning,Central,Website,Books,Textbook,54.77,1,0,0.0,54.77,18.39,73.16,Paypal,Delivered,3.4,2024,10,4,Oct,Saturday,True,True,19.17,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000130,2022-10-05,CUST00304,Returning,West,Social Media,Sports & Outdoors,Running Shoes,558.24,5,0,0.0,2791.2,0.0,2791.2,Paypal,Delivered,4.4,2022,10,4,Oct,Wednesday,False,True,976.92,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000131,2022-12-23,CUST01481,Returning,North,Social Media,Sports & Outdoors,Tent,239.39,1,0,0.0,239.39,0.0,239.39,Debit Card,Delivered,4.0,2022,12,4,Dec,Friday,False,True,83.79,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000132,2022-09-23,CUST02507,Premium,North,Website,Home & Kitchen,Cookware Set,294.69,1,30,88.41,206.28,0.0,206.28,Bank Transfer,Delivered,4.5,2022,9,3,Sep,Friday,False,False,72.2,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000133,2024-08-12,CUST02786,Returning,South,Marketplace,Sports & Outdoors,Yoga Mat,109.01,1,0,0.0,109.01,0.0,109.01,Crypto,Delivered,3.4,2024,8,3,Aug,Monday,False,False,38.15,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000134,2024-11-27,CUST00627,Returning,South,Website,Clothing,Dress,158.32,3,20,94.99,379.97,0.0,379.97,Debit Card,Delivered,4.9,2024,11,4,Nov,Wednesday,False,True,132.99,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000135,2022-09-14,CUST02561,Returning,Central,Website,Home & Kitchen,Blender,140.29,2,10,28.06,252.52,0.0,252.52,Debit Card,Delivered,4.2,2022,9,3,Sep,Wednesday,False,False,88.38,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000136,2022-03-26,CUST00117,New,Central,Website,Clothing,Boots,192.98,4,0,0.0,771.92,0.0,771.92,Debit Card,Returned,2.0,2022,3,1,Mar,Saturday,True,False,270.17,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000137,2023-09-11,CUST01979,New,West,Website,Beauty & Personal Care,Moisturizer,77.22,2,0,0.0,154.44,0.0,154.44,Credit Card,Delivered,3.3,2023,9,3,Sep,Monday,False,False,54.05,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000138,2023-10-16,CUST01415,Vip,South,Marketplace,Books,Biography,41.44,1,0,0.0,41.44,21.54,62.98,Crypto,Delivered,3.6,2023,10,4,Oct,Monday,False,True,14.5,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000139,2024-02-26,CUST02521,Returning,South,Marketplace,Books,Fiction Novel,27.26,1,0,0.0,27.26,7.26,34.52,Crypto,Delivered,3.4,2024,2,1,Feb,Monday,False,False,9.54,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000140,2024-10-15,CUST00095,New,West,Mobile App,Clothing,Dress,298.85,1,20,59.77,239.08,0.0,239.08,Debit Card,Delivered,3.7,2024,10,4,Oct,Tuesday,False,True,83.68,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000141,2024-08-21,CUST01171,Returning,North,Mobile App,Electronics,Tablet,1262.49,4,10,505.0,4544.96,0.0,4544.96,Paypal,Delivered,4.5,2024,8,3,Aug,Wednesday,False,False,1590.74,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000142,2023-08-15,CUST00302,Returning,West,Marketplace,Home & Kitchen,Blender,212.28,2,0,0.0,424.56,0.0,424.56,Paypal,Returned,2.6,2023,8,3,Aug,Tuesday,False,False,148.6,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000143,2023-11-26,CUST02285,Vip,South,Website,Sports & Outdoors,Yoga Mat,111.64,1,0,0.0,111.64,0.0,111.64,Crypto,Delivered,3.1,2023,11,4,Nov,Sunday,True,True,39.07,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000144,2022-11-02,CUST02484,Premium,South,Website,Electronics,Smartphone,1798.3,3,5,269.75,5125.15,0.0,5125.15,Crypto,Delivered,3.8,2022,11,4,Nov,Wednesday,False,True,1793.8,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000145,2024-11-09,CUST02181,Returning,Central,Website,Sports & Outdoors,Backpack,675.66,2,5,67.57,1283.75,0.0,1283.75,Credit Card,Delivered,4.3,2024,11,4,Nov,Saturday,True,True,449.31,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000146,2024-08-29,CUST01088,Vip,Central,Mobile App,Books,Science,30.15,4,20,24.12,96.48,15.73,112.21,Credit Card,Delivered,3.3,2024,8,3,Aug,Thursday,False,False,33.77,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000147,2023-05-12,CUST00130,Returning,North,Website,Beauty & Personal Care,Face Wash,94.86,3,0,0.0,284.58,0.0,284.58,Bank Transfer,Delivered,3.3,2023,5,2,May,Friday,False,False,99.6,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000148,2022-05-08,CUST02891,New,South,Mobile App,Beauty & Personal Care,Shampoo,64.5,3,25,48.38,145.12,0.0,145.12,Bank Transfer,Delivered,3.6,2022,5,2,May,Sunday,True,False,50.79,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000149,2023-06-26,CUST02499,Returning,South,Website,Clothing,Dress,274.96,1,0,0.0,274.96,0.0,274.96,Paypal,Delivered,4.9,2023,6,2,Jun,Monday,False,False,96.24,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000150,2024-09-09,CUST01429,Returning,East,Website,Home & Kitchen,Vacuum Cleaner,358.35,2,5,35.84,680.86,0.0,680.86,Crypto,Delivered,3.8,2024,9,3,Sep,Monday,False,False,238.3,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000151,2023-08-13,CUST02926,New,West,Mobile App,Books,Textbook,76.73,3,0,0.0,230.19,0.0,230.19,Bank Transfer,Delivered,4.7,2023,8,3,Aug,Sunday,True,False,80.57,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000152,2023-05-06,CUST00994,New,Central,Website,Home & Kitchen,Cookware Set,354.16,1,10,35.42,318.74,0.0,318.74,Debit Card,Delivered,3.8,2023,5,2,May,Saturday,True,False,111.56,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000153,2022-11-20,CUST01667,Returning,West,Mobile App,Beauty & Personal Care,Lipstick,19.58,3,0,0.0,58.74,13.76,72.5,Debit Card,Returned,1.7,2022,11,4,Nov,Sunday,True,True,20.56,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000154,2023-04-21,CUST02192,Premium,North,Social Media,Home & Kitchen,Air Fryer,48.4,3,10,14.52,130.68,0.0,130.68,Debit Card,Delivered,4.7,2023,4,2,Apr,Friday,False,False,45.74,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000155,2023-08-16,CUST00154,New,Central,Mobile App,Electronics,Speaker,1022.64,1,25,255.66,766.98,0.0,766.98,Paypal,Delivered,5.0,2023,8,3,Aug,Wednesday,False,False,268.44,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000156,2024-08-16,CUST01118,New,North,Website,Sports & Outdoors,Tent,400.19,4,20,320.15,1280.61,0.0,1280.61,Bank Transfer,Delivered,4.4,2024,8,3,Aug,Friday,False,False,448.21,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000157,2023-01-31,CUST00719,Returning,West,Marketplace,Electronics,Camera,875.92,1,10,87.59,788.33,0.0,788.33,Crypto,Delivered,3.8,2023,1,1,Jan,Tuesday,False,False,275.92,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000158,2022-01-14,CUST01069,Returning,West,Marketplace,Electronics,Smartphone,2455.13,1,25,613.78,1841.35,0.0,1841.35,Paypal,Delivered,4.4,2022,1,1,Jan,Friday,False,False,644.47,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000159,2022-08-31,CUST01907,Returning,West,Mobile App,Electronics,Tablet,1651.52,2,0,0.0,3303.04,0.0,3303.04,Paypal,Delivered,4.3,2022,8,3,Aug,Wednesday,False,False,1156.06,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000160,2022-11-10,CUST01864,Premium,Central,Website,Home & Kitchen,Vacuum Cleaner,315.02,1,0,0.0,315.02,0.0,315.02,Crypto,Cancelled,2.9,2022,11,4,Nov,Thursday,False,True,110.26,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000161,2022-06-17,CUST02153,Returning,East,Website,Beauty & Personal Care,Shampoo,115.47,2,10,23.09,207.85,0.0,207.85,Crypto,Delivered,4.7,2022,6,2,Jun,Friday,False,False,72.75,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000162,2024-12-01,CUST01810,New,South,Mobile App,Sports & Outdoors,Dumbbells,462.43,1,0,0.0,462.43,0.0,462.43,Bank Transfer,Delivered,4.0,2024,12,4,Dec,Sunday,True,True,161.85,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000163,2024-08-04,CUST02756,Premium,North,Website,Electronics,Headphones,373.26,1,10,37.33,335.93,0.0,335.93,Credit Card,Delivered,4.2,2024,8,3,Aug,Sunday,True,False,117.58,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000164,2022-05-22,CUST01934,New,West,Website,Electronics,Headphones,894.1,1,30,268.23,625.87,0.0,625.87,Debit Card,Returned,3.4,2022,5,2,May,Sunday,True,False,219.05,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000165,2024-02-13,CUST01539,New,Central,Website,Beauty & Personal Care,Lipstick,59.3,4,5,11.86,225.34,0.0,225.34,Paypal,Delivered,5.0,2024,2,1,Feb,Tuesday,False,False,78.87,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000166,2023-09-04,CUST01897,Returning,Central,Mobile App,Books,Science,17.17,5,20,17.17,68.68,18.9,87.58,Bank Transfer,Returned,1.6,2023,9,3,Sep,Monday,False,False,24.04,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000167,2022-08-20,CUST00132,Premium,West,Mobile App,Home & Kitchen,Coffee Maker,152.31,4,15,91.39,517.85,0.0,517.85,Credit Card,Delivered,3.1,2022,8,3,Aug,Saturday,True,False,181.25,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000168,2023-05-17,CUST00182,Returning,South,Mobile App,Sports & Outdoors,Yoga Mat,362.69,2,20,145.08,580.3,0.0,580.3,Credit Card,Delivered,5.0,2023,5,2,May,Wednesday,False,False,203.1,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000169,2023-10-19,CUST00971,Returning,South,Social Media,Clothing,Hoodie,276.17,2,10,55.23,497.11,0.0,497.11,Crypto,Delivered,3.6,2023,10,4,Oct,Thursday,False,True,173.99,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000170,2024-05-24,CUST02277,Returning,East,Social Media,Electronics,Smart Watch,2373.87,4,25,2373.87,7121.61,0.0,7121.61,Bank Transfer,Returned,1.8,2024,5,2,May,Friday,False,False,2492.56,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000171,2023-04-07,CUST01232,Premium,South,Marketplace,Books,Biography,18.74,1,15,2.81,15.93,11.84,27.77,Credit Card,Delivered,4.9,2023,4,2,Apr,Friday,False,False,5.58,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000172,2022-06-11,CUST01843,Premium,North,Mobile App,Sports & Outdoors,Tent,115.93,1,0,0.0,115.93,0.0,115.93,Debit Card,Delivered,3.8,2022,6,2,Jun,Saturday,True,False,40.58,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000173,2023-03-21,CUST01964,New,East,Website,Sports & Outdoors,Tent,41.24,1,20,8.25,32.99,14.69,47.68,Credit Card,Delivered,3.4,2023,3,1,Mar,Tuesday,False,False,11.55,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000174,2023-02-23,CUST01625,Vip,Central,Website,Beauty & Personal Care,Moisturizer,113.3,3,25,84.97,254.93,0.0,254.93,Paypal,Delivered,4.1,2023,2,1,Feb,Thursday,False,False,89.23,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000175,2022-07-21,CUST02960,Returning,East,Social Media,Home & Kitchen,Vacuum Cleaner,145.55,2,5,14.55,276.55,0.0,276.55,Paypal,Delivered,3.1,2022,7,3,Jul,Thursday,False,False,96.79,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000176,2024-05-05,CUST01210,New,East,Website,Clothing,Boots,56.59,1,25,14.15,42.44,14.48,56.92,Crypto,Returned,2.2,2024,5,2,May,Sunday,True,False,14.85,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000177,2024-10-01,CUST01888,New,East,Website,Beauty & Personal Care,Face Wash,53.95,3,5,8.09,153.76,0.0,153.76,Crypto,Delivered,4.8,2024,10,4,Oct,Tuesday,False,True,53.82,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000178,2022-06-02,CUST02738,New,North,Mobile App,Sports & Outdoors,Backpack,766.22,2,20,306.49,1225.95,0.0,1225.95,Debit Card,Delivered,3.3,2022,6,2,Jun,Thursday,False,False,429.08,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000179,2024-09-16,CUST02701,Returning,North,Mobile App,Clothing,Sneakers,144.96,1,10,14.5,130.46,0.0,130.46,Bank Transfer,Delivered,4.1,2024,9,3,Sep,Monday,False,False,45.66,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000180,2024-05-31,CUST00735,New,North,Mobile App,Home & Kitchen,Cookware Set,489.19,1,20,97.84,391.35,0.0,391.35,Debit Card,Delivered,4.1,2024,5,2,May,Friday,False,False,136.97,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000181,2024-07-29,CUST02315,New,South,Website,Home & Kitchen,Vacuum Cleaner,401.57,1,30,120.47,281.1,0.0,281.1,Credit Card,Delivered,4.7,2024,7,3,Jul,Monday,False,False,98.38,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000182,2022-01-20,CUST02879,New,West,Marketplace,Electronics,Laptop,1042.93,1,5,52.15,990.78,0.0,990.78,Paypal,Delivered,4.7,2022,1,1,Jan,Thursday,False,False,346.77,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000183,2024-08-31,CUST01111,New,North,Mobile App,Electronics,Smart Watch,2301.92,1,25,575.48,1726.44,0.0,1726.44,Paypal,Cancelled,2.4,2024,8,3,Aug,Saturday,True,False,604.25,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000184,2022-10-23,CUST02920,Premium,North,Website,Electronics,Smartphone,2325.48,1,30,697.64,1627.84,0.0,1627.84,Crypto,Delivered,4.7,2022,10,4,Oct,Sunday,True,True,569.74,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000185,2022-06-10,CUST02052,Premium,East,Website,Books,History,72.55,1,15,10.88,61.67,3.5,65.17,Bank Transfer,Delivered,3.2,2022,6,2,Jun,Friday,False,False,21.58,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000186,2022-03-02,CUST02598,New,West,Mobile App,Sports & Outdoors,Tent,764.34,1,15,114.65,649.69,0.0,649.69,Paypal,Delivered,3.8,2022,3,1,Mar,Wednesday,False,False,227.39,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000187,2023-08-28,CUST01010,Premium,North,Website,Clothing,Boots,181.97,1,15,27.3,154.67,0.0,154.67,Bank Transfer,Delivered,4.3,2023,8,3,Aug,Monday,False,False,54.13,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000188,2024-01-08,CUST01105,New,North,Website,Beauty & Personal Care,Lipstick,50.92,1,0,0.0,50.92,7.71,58.63,Bank Transfer,Delivered,4.0,2024,1,1,Jan,Monday,False,False,17.82,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000189,2023-10-27,CUST01578,New,West,Website,Electronics,Laptop,269.57,2,10,53.91,485.23,0.0,485.23,Credit Card,Delivered,4.1,2023,10,4,Oct,Friday,False,True,169.83,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000190,2023-07-05,CUST01234,New,South,Website,Clothing,Sneakers,163.51,2,0,0.0,327.02,0.0,327.02,Bank Transfer,Delivered,3.6,2023,7,3,Jul,Wednesday,False,False,114.46,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000191,2023-02-05,CUST01876,New,East,Website,Electronics,Tablet,666.66,1,10,66.67,599.99,0.0,599.99,Bank Transfer,Delivered,4.2,2023,2,1,Feb,Sunday,True,False,210.0,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD000192,2022-10-06,CUST01231,Returning,South,Mobile App,Home & Kitchen,Bed Sheets,180.67,3,20,108.4,433.61,0.0,433.61,Debit Card,Pending,3.4,2022,10,4,Oct,Thursday,False,True,151.76,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
