order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating
ORD000171,2023-04-07,CUST01232,Premium,South,Marketplace,Books,Biography,18.74,1,15,2.81,15.93,11.84,27.77,Credit Card,Delivered,4.9
ORD000172,2022-06-11,CUST01843,Premium,North,Mobile App,Sports & Outdoors,Tent,115.93,1,0,0.0,115.93,0.0,115.93,Debit Card,Delivered,3.8
ORD000173,2023-03-21,CUST01964,New,East,Website,Sports & Outdoors,Tent,41.24,1,20,8.25,32.99,14.69,47.68,Credit Card,Delivered,3.4
ORD000174,2023-02-23,CUST01625,VIP,Central,Website,Beauty & Personal Care,Moisturizer,113.3,3,25,84.97,254.93,0.0,254.93,PayPal,Delivered,4.1
ORD000175,2022-07-21,CUST02960,Returning,East,Social Media,Home & Kitchen,Vacuum Cleaner,145.55,2,5,14.55,276.55,0.0,276.55,PayPal,Delivered,3.1
ORD000176,2024-05-05,CUST01210,New,East,Website,Clothing,Boots,56.59,1,25,14.15,42.44,14.48,56.92,Crypto,Returned,2.2
ORD000177,2024-10-01,CUST01888,New,East,Website,Beauty & Personal Care,Face Wash,53.95,3,5,8.09,153.76,0.0,153.76,Crypto,Delivered,4.8
ORD000178,2022-06-02,CUST02738,New,North,Mobile App,Sports & Outdoors,Backpack,766.22,2,20,306.49,1225.95,0.0,1225.95,Debit Card,Delivered,3.3
ORD000179,2024-09-16,CUST02701,Returning,North,Mobile App,Clothing,Sneakers,144.96,1,10,14.5,130.46,0.0,130.46,Bank Transfer,Delivered,4.1
ORD000180,2024-05-31,CUST00735,New,North,Mobile App,Home & Kitchen,Cookware Set,489.19,1,20,97.84,391.35,0.0,391.35,Debit Card,Delivered,4.1
ORD000181,2024-07-29,CUST02315,New,South,Website,Home & Kitchen,Vacuum Cleaner,401.57,1,30,120.47,281.1,0.0,281.1,Credit Card,Delivered,4.7
ORD000182,2022-01-20,CUST02879,New,West,Marketplace,Electronics,Laptop,1042.93,1,5,52.15,990.78,0.0,990.78,PayPal,Delivered,4.7
ORD000183,2024-08-31,CUST01111,New,North,Mobile App,Electronics,Smart Watch,2301.92,1,25,575.48,1726.44,0.0,1726.44,PayPal,Cancelled,2.4
ORD000184,2022-10-23,CUST02920,Premium,North,Website,Electronics,Smartphone,2325.48,1,30,697.64,1627.84,0.0,1627.84,Crypto,Delivered,4.7
ORD000185,2022-06-10,CUST02052,Premium,East,Website,Books,History,72.55,1,15,10.88,61.67,3.5,65.17,Bank Transfer,Delivered,3.2
ORD000186,2022-03-02,CUST02598,New,West,Mobile App,Sports & Outdoors,Tent,764.34,1,15,114.65,649.69,0.0,649.69,PayPal,Delivered,3.8
ORD000187,2023-08-28,CUST01010,Premium,North,Website,Clothing,Boots,181.97,1,15,27.3,154.67,0.0,154.67,Bank Transfer,Delivered,4.3
ORD000188,2024-01-08,CUST01105,New,North,Website,Beauty & Personal Care,Lipstick,50.92,1,0,0.0,50.92,7.71,58.63,Bank Transfer,Delivered,4.0
ORD000189,2023-10-27,CUST01578,New,West,Website,Electronics,Laptop,269.57,2,10,53.91,485.23,0.0,485.23,Credit Card,Delivered,4.1
ORD000190,2023-07-05,CUST01234,New,South,Website,Clothing,Sneakers,163.51,2,0,0.0,327.02,0.0,327.02,Bank Transfer,Delivered,3.6
ORD000191,2023-02-05,CUST01876,New,East,Website,Electronics,Tablet,666.66,1,10,66.67,599.99,0.0,599.99,Bank Transfer,Delivered,4.2
ORD000192,2022-10-06,CUST01231,Returning,South,Mobile App,Home & Kitchen,Bed Sheets,180.67,3,20,108.4,433.61,0.0,433.61,Debit Card,Pending,3.4
ORD000193,2023-05-12,CUST01335,Returning,West,Website,Home & Kitchen,Air Fryer,353.58,1,10,35.36,318.22,0.0,318.22,Crypto,Delivered,5.0
ORD000194,2023-03-06,CUST01796,Premium,North,Marketplace,Clothing,Boots,233.77,1,15,35.07,198.7,0.0,198.7,Bank Transfer,Delivered,3.3
ORD000195,2024-02-12,CUST00303,Returning,Central,Mobile App,Home & Kitchen,Coffee Maker,141.29,1,5,7.06,134.23,0.0,134.23,Bank Transfer,Delivered,4.8
ORD000196,2022-06-24,CUST00448,Premium,East,Website,Beauty & Personal Care,Lipstick,83.83,3,0,0.0,251.49,0.0,251.49,Crypto,Delivered,5.0
ORD000197,2024-05-31,CUST00434,New,East,Website,Beauty & Personal Care,Face Wash,62.94,3,30,56.65,132.17,0.0,132.17,Crypto,Delivered,4.4
ORD000198,2024-10-21,CUST00618,Returning,North,Mobile App,Clothing,Dress,121.62,1,10,12.16,109.46,0.0,109.46,PayPal,Delivered,4.9
ORD000199,2024-07-21,CUST00848,Returning,East,Mobile App,Electronics,Speaker,2354.66,1,0,0.0,2354.66,0.0,2354.66,Bank Transfer,Delivered,3.9
ORD000200,2023-12-04,CUST02655,New,South,Social Media,Electronics,Tablet,159.47,2,0,0.0,318.94,0.0,318.94,Debit Card,Delivered,4.1
ORD000201,2023-01-13,CUST00764,Returning,West,Website,Home & Kitchen,Cookware Set,224.66,1,15,33.7,190.96,0.0,190.96,Crypto,Cancelled,2.1
ORD000202,2022-05-09,CUST02365,New,Central,Website,Books,Biography,8.32,1,0,0.0,8.32,17.59,25.91,PayPal,Delivered,3.2
ORD000203,2024-03-14,CUST02405,New,East,Marketplace,Beauty & Personal Care,Lipstick,81.52,2,10,16.3,146.74,0.0,146.74,Crypto,Delivered,4.3
ORD000204,2023-05-04,CUST01251,New,East,Mobile App,Home & Kitchen,Cookware Set,303.28,2,0,0.0,606.56,0.0,606.56,Crypto,Delivered,4.2
ORD000205,2022-12-21,CUST02273,New,East,Website,Sports & Outdoors,Bicycle,344.2,1,5,17.21,326.99,0.0,326.99,PayPal,Returned,2.5
ORD000206,2024-11-01,CUST02675,Returning,West,Mobile App,Home & Kitchen,Blender,252.61,1,0,0.0,252.61,0.0,252.61,Bank Transfer,Delivered,3.2
ORD000207,2023-08-15,CUST00689,Premium,Central,Mobile App,Electronics,Speaker,1914.59,1,0,0.0,1914.59,0.0,1914.59,Bank Transfer,Delivered,3.2
ORD000208,2022-03-27,CUST02945,Returning,South,Social Media,Electronics,Tablet,1949.03,3,0,0.0,5847.09,0.0,5847.09,Credit Card,Delivered,4.3
ORD000209,2022-06-28,CUST01799,Premium,North,Marketplace,Clothing,Jacket,264.32,1,0,0.0,264.32,0.0,264.32,Debit Card,Delivered,4.5
ORD000210,2022-10-13,CUST00847,Premium,North,Mobile App,Beauty & Personal Care,Perfume,129.85,2,5,12.98,246.72,0.0,246.72,Crypto,Delivered,4.1
ORD000211,2024-11-19,CUST02783,Premium,South,Social Media,Home & Kitchen,Air Fryer,160.46,2,30,96.28,224.64,0.0,224.64,Bank Transfer,Cancelled,3.5
ORD000212,2023-10-22,CUST01014,Premium,West,Mobile App,Beauty & Personal Care,Shampoo,106.71,1,0,0.0,106.71,0.0,106.71,Crypto,Delivered,4.3
ORD000213,2023-07-24,CUST02846,VIP,East,Mobile App,Books,Biography,13.44,3,15,6.05,34.27,10.07,44.34,Bank Transfer,Delivered,3.0
ORD000214,2022-05-10,CUST02190,Returning,West,Marketplace,Beauty & Personal Care,Moisturizer,110.99,1,10,11.1,99.89,8.96,108.85,Bank Transfer,Delivered,4.7
ORD000215,2023-12-05,CUST02796,Premium,North,Website,Home & Kitchen,Cookware Set,297.41,2,5,29.74,565.08,0.0,565.08,Bank Transfer,Delivered,4.9
ORD000216,2022-09-28,CUST02663,Returning,East,Website,Clothing,Dress,145.11,5,5,36.28,689.27,0.0,689.27,PayPal,Delivered,3.7
ORD000217,2024-05-29,CUST02685,New,North,Website,Beauty & Personal Care,Shampoo,12.51,2,15,3.75,21.27,18.88,40.15,Bank Transfer,Delivered,4.2
ORD000218,2022-09-04,CUST01730,Returning,West,Website,Sports & Outdoors,Backpack,361.6,1,0,0.0,361.6,0.0,361.6,Bank Transfer,Delivered,4.6
ORD000219,2022-09-30,CUST02628,VIP,South,Website,Electronics,Tablet,950.53,1,0,0.0,950.53,0.0,950.53,Crypto,Delivered,4.3
ORD000220,2024-04-23,CUST02524,Returning,South,Website,Books,Textbook,60.02,2,0,0.0,120.04,0.0,120.04,Credit Card,Delivered,3.2
ORD000221,2022-06-22,CUST01017,Returning,Central,Mobile App,Beauty & Personal Care,Lipstick,55.97,1,15,8.4,47.57,6.19,53.76,PayPal,Returned,2.7
ORD000222,2022-04-22,CUST00981,Returning,North,Website,Beauty & Personal Care,Perfume,34.79,2,0,0.0,69.58,9.79,79.37,Crypto,Delivered,4.8
ORD000223,2024-05-11,CUST01497,Returning,South,Marketplace,Electronics,Tablet,2338.11,1,20,467.62,1870.49,0.0,1870.49,Credit Card,Delivered,3.1
ORD000224,2024-10-23,CUST01702,Returning,West,Website,Home & Kitchen,Coffee Maker,39.12,1,15,5.87,33.25,12.67,45.92,Crypto,Delivered,3.3
ORD000225,2022-11-15,CUST02198,Returning,Central,Mobile App,Electronics,Tablet,243.6,4,30,292.32,682.08,0.0,682.08,Credit Card,Delivered,3.9
ORD000226,2022-04-23,CUST01267,Returning,South,Website,Clothing,T-Shirt,84.68,4,0,0.0,338.72,0.0,338.72,Debit Card,Delivered,3.3
ORD000227,2024-02-01,CUST00520,Premium,East,Mobile App,Home & Kitchen,Cookware Set,268.27,3,0,0.0,804.81,0.0,804.81,Credit Card,Returned,1.1
ORD000228,2024-10-13,CUST01865,Returning,North,Mobile App,Books,Textbook,45.72,1,30,13.72,32.0,15.69,47.69,Crypto,Delivered,3.3
ORD000229,2022-01-06,CUST00181,Premium,North,Website,Electronics,Smart Watch,1701.6,1,15,255.24,1446.36,0.0,1446.36,Bank Transfer,Delivered,4.8
ORD000230,2023-04-05,CUST01319,New,East,Website,Clothing,Hoodie,25.08,3,15,11.29,63.95,16.39,80.34,Credit Card,Delivered,3.2
ORD000231,2022-05-22,CUST01906,Premium,East,Website,Beauty & Personal Care,Moisturizer,31.0,3,30,27.9,65.1,23.85,88.95,Crypto,Delivered,3.7
ORD000232,2024-01-25,CUST02424,VIP,South,Mobile App,Home & Kitchen,Cookware Set,396.56,2,0,0.0,793.12,0.0,793.12,Crypto,Returned,1.6
ORD000233,2022-01-20,CUST01373,New,West,Marketplace,Electronics,Headphones,108.58,2,10,21.72,195.44,0.0,195.44,PayPal,Delivered,4.1
ORD000234,2023-07-28,CUST00382,New,South,Marketplace,Clothing,Dress,155.23,1,30,46.57,108.66,0.0,108.66,Crypto,Delivered,4.8
ORD000235,2022-06-03,CUST02425,Returning,West,Mobile App,Books,History,14.11,1,0,0.0,14.11,20.5,34.61,Debit Card,Delivered,3.5
ORD000236,2023-07-11,CUST00957,New,South,Website,Home & Kitchen,Bed Sheets,356.35,2,0,0.0,712.7,0.0,712.7,Crypto,Delivered,3.2
ORD000237,2024-07-14,CUST01263,Returning,North,Website,Books,Biography,30.61,1,0,0.0,30.61,19.26,49.87,PayPal,Returned,2.7
ORD000238,2023-05-24,CUST01458,Returning,North,Mobile App,Electronics,Smartphone,2098.02,1,0,0.0,2098.02,0.0,2098.02,PayPal,Returned,1.4
ORD000239,2022-10-14,CUST00498,New,South,Website,Books,Biography,48.03,2,0,0.0,96.06,2.55,98.61,Bank Transfer,Delivered,4.3
ORD000240,2022-05-13,CUST00810,VIP,West,Marketplace,Beauty & Personal Care,Moisturizer,89.44,1,20,17.89,71.55,0.55,72.1,Credit Card,Cancelled,3.1
ORD000241,2024-03-19,CUST02033,New,West,Website,Home & Kitchen,Blender,40.49,1,0,0.0,40.49,14.35,54.84,Debit Card,Cancelled,1.7
ORD000242,2024-04-23,CUST02256,Returning,North,Website,Books,Self-Help,10.49,2,0,0.0,20.98,7.38,28.36,Debit Card,Delivered,4.3
ORD000243,2024-02-23,CUST02922,Returning,Central,Marketplace,Sports & Outdoors,Dumbbells,508.3,3,15,228.74,1296.16,0.0,1296.16,PayPal,Cancelled,2.3
ORD000244,2023-07-30,CUST00240,Premium,West,Mobile App,Books,Textbook,20.95,1,0,0.0,20.95,22.39,43.34,Crypto,Pending,3.4
ORD000245,2022-04-25,CUST00899,Returning,West,Website,Electronics,Smartphone,1659.32,1,20,331.86,1327.46,0.0,1327.46,Debit Card,Delivered,4.2
ORD000246,2022-10-19,CUST02307,VIP,West,Mobile App,Beauty & Personal Care,Face Wash,57.02,2,15,17.11,96.93,8.79,105.72,Debit Card,Delivered,3.2
ORD000247,2023-02-17,CUST00535,Returning,South,Social Media,Clothing,Sneakers,77.36,2,0,0.0,154.72,0.0,154.72,PayPal,Delivered,3.3
ORD000248,2022-05-29,CUST01531,Premium,West,Mobile App,Beauty & Personal Care,Shampoo,117.28,3,20,70.37,281.47,0.0,281.47,PayPal,Delivered,3.3
ORD000249,2023-10-12,CUST00714,Premium,Central,Mobile App,Clothing,Boots,285.38,3,30,256.84,599.3,0.0,599.3,Crypto,Returned,1.6
ORD000250,2022-12-30,CUST02986,New,Central,Website,Sports & Outdoors,Dumbbells,308.92,2,0,0.0,617.84,0.0,617.84,Crypto,Delivered,4.2
ORD000251,2023-11-10,CUST00319,New,East,Website,Sports & Outdoors,Dumbbells,515.32,1,5,25.77,489.55,0.0,489.55,Credit Card,Returned,2.7
ORD000252,2023-06-10,CUST00443,Premium,North,Website,Beauty & Personal Care,Perfume,69.76,1,0,0.0,69.76,1.69,71.45,Bank Transfer,Pending,3.2
ORD000253,2023-04-07,CUST00667,Returning,North,Website,Books,Biography,33.29,1,20,6.66,26.63,19.72,46.35,PayPal,Delivered,3.2
ORD000254,2022-07-10,CUST01385,Returning,Central,Marketplace,Home & Kitchen,Coffee Maker,446.21,1,0,0.0,446.21,0.0,446.21,Credit Card,Delivered,4.3
ORD000255,2023-01-25,CUST01677,Returning,Central,Website,Sports & Outdoors,Bicycle,134.11,1,0,0.0,134.11,0.0,134.11,PayPal,Delivered,3.2
ORD000256,2022-06-29,CUST01207,Premium,Central,Mobile App,Books,Science,47.58,1,0,0.0,47.58,0.1,47.68,Credit Card,Delivered,3.3
ORD000257,2024-08-22,CUST02004,Premium,East,Website,Home & Kitchen,Blender,247.31,1,15,37.1,210.21,0.0,210.21,Crypto,Delivered,3.7
ORD000258,2023-07-05,CUST02312,New,North,Website,Books,Textbook,21.43,1,5,1.07,20.36,6.59,26.95,PayPal,Returned,2.0
ORD000259,2024-05-07,CUST02194,Returning,West,Mobile App,Sports & Outdoors,Dumbbells,447.35,3,20,268.41,1073.64,0.0,1073.64,Debit Card,Delivered,3.2
ORD000260,2022-10-29,CUST00493,VIP,West,Website,Beauty & Personal Care,Moisturizer,77.8,4,20,62.24,248.96,0.0,248.96,Debit Card,Pending,3.0
ORD000261,2022-10-30,CUST02438,New,North,Website,Clothing,T-Shirt,135.66,5,5,33.91,644.39,0.0,644.39,Crypto,Delivered,3.7
ORD000262,2024-12-06,CUST01719,New,South,Website,Home & Kitchen,Cookware Set,239.92,4,15,143.95,815.73,0.0,815.73,Crypto,Delivered,4.9
ORD000263,2023-12-06,CUST01684,New,West,Mobile App,Electronics,Laptop,1428.58,1,0,0.0,1428.58,0.0,1428.58,Bank Transfer,Delivered,3.6
ORD000264,2023-11-10,CUST02829,New,West,Social Media,Clothing,Sneakers,188.47,2,0,0.0,376.94,0.0,376.94,PayPal,Delivered,4.6
ORD000265,2022-07-21,CUST00934,New,West,Marketplace,Home & Kitchen,Vacuum Cleaner,154.57,1,10,15.46,139.11,0.0,139.11,PayPal,Delivered,3.8
ORD000266,2024-11-23,CUST01532,Premium,Central,Marketplace,Beauty & Personal Care,Moisturizer,32.25,1,20,6.45,25.8,18.52,44.32,Credit Card,Delivered,4.0
ORD000267,2023-01-30,CUST00823,Premium,South,Website,Clothing,Hoodie,257.62,4,0,0.0,1030.48,0.0,1030.48,Credit Card,Cancelled,2.8
ORD000268,2022-09-11,CUST02791,New,East,Mobile App,Home & Kitchen,Vacuum Cleaner,415.28,2,10,83.06,747.5,0.0,747.5,Bank Transfer,Delivered,4.7
ORD000269,2022-07-05,CUST01168,New,North,Website,Sports & Outdoors,Tent,286.31,1,20,57.26,229.05,0.0,229.05,Crypto,Returned,1.5
ORD000270,2022-01-19,CUST01942,VIP,South,Mobile App,Clothing,Boots,79.16,1,10,7.92,71.24,12.83,84.07,Credit Card,Delivered,4.2
ORD000271,2024-02-11,CUST01429,Returning,South,Mobile App,Home & Kitchen,Air Fryer,484.17,2,5,48.42,919.92,0.0,919.92,Crypto,Returned,2.0
ORD000272,2024-02-06,CUST02300,Returning,Central,Website,Electronics,Laptop,1303.21,2,20,521.28,2085.14,0.0,2085.14,Credit Card,Delivered,3.7
ORD000273,2023-09-04,CUST00772,New,South,Marketplace,Home & Kitchen,Air Fryer,176.07,1,10,17.61,158.46,0.0,158.46,Crypto,Delivered,3.6
ORD000274,2024-04-08,CUST01591,Premium,Central,Mobile App,Clothing,Boots,22.25,1,0,0.0,22.25,22.67,44.92,Crypto,Returned,1.9
ORD000275,2024-01-05,CUST02078,Returning,South,Marketplace,Beauty & Personal Care,Shampoo,104.52,2,5,10.45,198.59,0.0,198.59,Crypto,Delivered,3.2
ORD000276,2023-01-10,CUST02785,Premium,North,Website,Clothing,Boots,88.72,3,15,39.92,226.24,0.0,226.24,Debit Card,Delivered,3.6
ORD000277,2024-08-21,CUST00220,Premium,Central,Mobile App,Home & Kitchen,Vacuum Cleaner,145.07,1,20,29.01,116.06,0.0,116.06,Crypto,Delivered,4.8
ORD000278,2022-04-21,CUST00618,New,South,Website,Sports & Outdoors,Yoga Mat,695.32,1,0,0.0,695.32,0.0,695.32,Crypto,Cancelled,3.5
ORD000279,2023-11-13,CUST02585,VIP,East,Mobile App,Clothing,Jacket,260.78,1,0,0.0,260.78,0.0,260.78,Credit Card,Delivered,3.4
ORD000280,2022-06-30,CUST00531,Returning,West,Mobile App,Clothing,Sneakers,232.88,1,15,34.93,197.95,0.0,197.95,Bank Transfer,Delivered,3.1
ORD000281,2024-12-23,CUST00781,New,North,Mobile App,Clothing,Boots,121.33,1,0,0.0,121.33,0.0,121.33,Debit Card,Delivered,4.8
ORD000282,2022-05-14,CUST00188,New,East,Mobile App,Home & Kitchen,Coffee Maker,69.3,2,0,0.0,138.6,0.0,138.6,Crypto,Delivered,3.7
ORD000283,2023-01-21,CUST00676,VIP,West,Website,Beauty & Personal Care,Shampoo,54.7,4,0,0.0,218.8,0.0,218.8,Debit Card,Delivered,3.3
ORD000284,2022-03-18,CUST01537,Premium,East,Marketplace,Beauty & Personal Care,Moisturizer,90.51,1,0,0.0,90.51,16.26,106.77,Crypto,Delivered,5.0
ORD000285,2024-02-18,CUST00507,Returning,West,Mobile App,Beauty & Personal Care,Moisturizer,99.77,1,10,9.98,89.79,10.42,100.21,Debit Card,Delivered,4.3
ORD000286,2022-10-08,CUST01716,Premium,North,Mobile App,Home & Kitchen,Bed Sheets,337.6,2,0,0.0,675.2,0.0,675.2,Crypto,Delivered,3.2
ORD000287,2024-12-07,CUST00827,Returning,West,Website,Electronics,Headphones,536.68,1,0,0.0,536.68,0.0,536.68,Credit Card,Delivered,4.8
ORD000288,2024-10-08,CUST00611,VIP,Central,Website,Beauty & Personal Care,Lipstick,52.94,1,10,5.29,47.65,22.67,70.32,Credit Card,Cancelled,2.6
ORD000289,2023-08-19,CUST01476,Premium,East,Mobile App,Books,Textbook,27.02,1,20,5.4,21.62,21.85,43.47,Credit Card,Delivered,4.5
ORD000290,2024-01-03,CUST01793,VIP,East,Marketplace,Electronics,Laptop,2137.4,2,0,0.0,4274.8,0.0,4274.8,Credit Card,Delivered,3.7
ORD000291,2024-09-06,CUST01728,Returning,South,Website,Electronics,Headphones,1030.61,1,20,206.12,824.49,0.0,824.49,Credit Card,Pending,3.1
ORD000292,2024-06-16,CUST00743,Returning,East,Mobile App,Electronics,Headphones,2282.51,1,10,228.25,2054.26,0.0,2054.26,Debit Card,Delivered,4.0
ORD000293,2024-12-10,CUST02362,Premium,South,Social Media,Books,Biography,11.31,1,0,0.0,11.31,17.61,28.92,PayPal,Delivered,4.4
ORD000294,2024-02-28,CUST00609,Premium,Central,Marketplace,Sports & Outdoors,Yoga Mat,351.95,2,5,35.2,668.7,0.0,668.7,Crypto,Delivered,4.3
ORD000295,2022-06-03,CUST02014,Returning,East,Social Media,Clothing,Sneakers,256.92,3,20,154.15,616.61,0.0,616.61,Credit Card,Delivered,4.1
ORD000296,2022-06-30,CUST02042,Returning,North,Social Media,Books,Biography,66.83,1,5,3.34,63.49,14.33,77.82,Credit Card,Delivered,3.8
ORD000297,2023-09-16,CUST02083,Returning,West,Social Media,Sports & Outdoors,Tent,10.13,1,10,1.01,9.12,15.48,24.6,PayPal,Returned,3.0
ORD000298,2024-07-15,CUST00468,New,South,Website,Books,Textbook,48.33,2,5,4.83,91.83,16.43,108.26,PayPal,Returned,3.4
ORD000299,2022-12-03,CUST02017,New,West,Website,Home & Kitchen,Cookware Set,270.55,2,0,0.0,541.1,0.0,541.1,Crypto,Delivered,3.2
ORD000300,2022-08-09,CUST01698,New,Central,Website,Books,Self-Help,40.91,3,15,18.41,104.32,0.0,104.32,Bank Transfer,Delivered,4.2
ORD000301,2024-06-05,CUST02397,Returning,Central,Marketplace,Sports & Outdoors,Dumbbells,771.45,1,15,115.72,655.73,0.0,655.73,Debit Card,Delivered,3.3
ORD000302,2024-10-29,CUST01576,Returning,Central,Social Media,Clothing,T-Shirt,125.41,2,20,50.16,200.66,0.0,200.66,Debit Card,Delivered,4.9
ORD000303,2024-11-15,CUST01225,Premium,Central,Marketplace,Home & Kitchen,Bed Sheets,406.3,1,10,40.63,365.67,0.0,365.67,Crypto,Delivered,3.4
ORD000304,2022-12-31,CUST02064,Returning,East,Mobile App,Sports & Outdoors,Backpack,239.56,1,10,23.96,215.6,0.0,215.6,PayPal,Delivered,4.2
ORD000305,2023-08-09,CUST01731,Premium,Central,Website,Beauty & Personal Care,Face Wash,65.53,2,20,26.21,104.85,0.0,104.85,Bank Transfer,Delivered,4.3
ORD000306,2023-05-29,CUST00600,Premium,East,Website,Clothing,Jacket,228.8,1,0,0.0,228.8,0.0,228.8,Crypto,Delivered,4.6
ORD000307,2024-03-07,CUST00974,Returning,East,Mobile App,Electronics,Smart Watch,2176.69,2,20,870.68,3482.7,0.0,3482.7,Credit Card,Cancelled,2.0
ORD000308,2023-02-20,CUST02542,Premium,West,Marketplace,Beauty & Personal Care,Perfume,145.05,1,15,21.76,123.29,0.0,123.29,PayPal,Returned,2.4
ORD000309,2022-12-30,CUST02797,New,South,Mobile App,Sports & Outdoors,Dumbbells,623.16,5,0,0.0,3115.8,0.0,3115.8,Credit Card,Delivered,3.9
ORD000310,2023-11-08,CUST01911,Premium,South,Website,Sports & Outdoors,Running Shoes,112.75,2,0,0.0,225.5,0.0,225.5,PayPal,Delivered,4.5
ORD000311,2024-01-04,CUST00299,Premium,East,Mobile App,Beauty & Personal Care,Sunscreen,127.26,1,15,19.09,108.17,0.0,108.17,Debit Card,Delivered,4.6
ORD000312,2023-03-13,CUST02718,Returning,East,Website,Clothing,Dress,169.78,1,0,0.0,169.78,0.0,169.78,Crypto,Delivered,5.0
ORD000313,2023-05-15,CUST00164,Returning,East,Website,Beauty & Personal Care,Moisturizer,21.63,1,0,0.0,21.63,16.06,37.69,Credit Card,Delivered,4.1
ORD000314,2024-11-07,CUST01826,Returning,East,Marketplace,Home & Kitchen,Blender,457.44,3,0,0.0,1372.32,0.0,1372.32,Debit Card,Delivered,3.2
ORD000315,2022-05-15,CUST00864,Returning,South,Marketplace,Electronics,Smartphone,2430.49,3,5,364.57,6926.9,0.0,6926.9,Bank Transfer,Returned,1.5
ORD000316,2022-11-11,CUST00098,Returning,East,Website,Beauty & Personal Care,Face Wash,117.4,2,25,58.7,176.1,0.0,176.1,Credit Card,Delivered,4.6
ORD000317,2024-03-05,CUST01848,Returning,West,Website,Sports & Outdoors,Yoga Mat,464.22,1,0,0.0,464.22,0.0,464.22,Bank Transfer,Delivered,4.1
ORD000318,2022-05-29,CUST01466,VIP,North,Website,Beauty & Personal Care,Face Wash,94.66,3,10,28.4,255.58,0.0,255.58,PayPal,Delivered,3.6
ORD000319,2022-10-07,CUST01602,Premium,Central,Website,Books,Biography,36.45,2,5,3.65,69.25,13.34,82.59,Debit Card,Delivered,4.8
ORD000320,2022-10-17,CUST00505,New,Central,Mobile App,Beauty & Personal Care,Face Wash,59.1,4,10,23.64,212.76,0.0,212.76,Crypto,Delivered,3.2
ORD000321,2024-11-15,CUST00584,New,South,Mobile App,Clothing,Boots,226.31,2,0,0.0,452.62,0.0,452.62,PayPal,Delivered,3.4
ORD000322,2024-08-02,CUST02641,Returning,East,Mobile App,Sports & Outdoors,Yoga Mat,682.6,4,30,819.12,1911.28,0.0,1911.28,PayPal,Delivered,4.5
ORD000323,2022-05-23,CUST00793,Returning,West,Website,Books,Textbook,33.71,2,0,0.0,67.42,7.13,74.55,PayPal,Delivered,3.3
ORD000324,2023-10-04,CUST01009,Premium,West,Website,Sports & Outdoors,Running Shoes,648.08,5,0,0.0,3240.4,0.0,3240.4,PayPal,Delivered,4.5
ORD000325,2022-08-11,CUST00720,Returning,North,Marketplace,Books,Biography,40.07,3,5,6.01,114.2,0.0,114.2,Debit Card,Cancelled,1.5
ORD000326,2022-03-05,CUST02384,Returning,Central,Website,Beauty & Personal Care,Face Wash,16.09,1,0,0.0,16.09,12.68,28.77,Credit Card,Delivered,4.1
ORD000327,2023-08-19,CUST00549,Returning,Central,Website,Sports & Outdoors,Bicycle,526.59,1,0,0.0,526.59,0.0,526.59,PayPal,Delivered,4.3
ORD000328,2023-01-02,CUST02320,VIP,South,Mobile App,Sports & Outdoors,Backpack,141.02,2,5,14.1,267.94,0.0,267.94,Bank Transfer,Cancelled,1.1
ORD000329,2024-01-10,CUST01590,Returning,West,Marketplace,Books,Self-Help,12.53,1,0,0.0,12.53,5.17,17.7,Credit Card,Pending,1.8
ORD000330,2022-12-23,CUST01543,Returning,East,Mobile App,Beauty & Personal Care,Sunscreen,96.87,1,15,14.53,82.34,14.47,96.81,Credit Card,Delivered,3.8
ORD000331,2024-09-14,CUST02475,New,South,Mobile App,Clothing,Sneakers,130.67,3,0,0.0,392.01,0.0,392.01,Debit Card,Delivered,4.3
